date,tweet,user
2020-02-06 17:45:23+00:00,“Today we went shopping at Walmart! We bought 5 items &amp; had to add them for the grand total! Then we subtracted the amount of cash we had from our grand total - we had to figure out how much we’d have to charge our pretend debit cards.” -Brian &amp; Ava-Jo Cotter2’s class #WeAreRSU18,Prin_Smith
2020-02-06 17:42:31+00:00,"Went around town today with mum had a good time shopping I’m now relaxing before we have tea and go out for the night we’re quizzing #exeter #devon @Exeter, Devon https://www.instagram.com/p/B8O_TrrFHZb/?igshid=1nnp3y6ddydn8",Maysiebug
2020-02-06 17:11:07+00:00,Today I believed that shopping is truly a feminine thing. Was so excited to come open the bags of stuff we went out to buy and none of that stuff was even mine ,tshaaaz
2020-02-06 17:08:18+00:00,Everything. I once waited till he was out with the boys after we went food shopping and had all the things move out the electricity shut off and the locks changes all in like 4 hours. Shouldnt of slept with my so called sister. ,dalahco5873
2020-02-06 16:55:44+00:00,SHOPPING DAY . . Me and mum have been out since 10am today ...we went to the huge primark at Tottenham court road and a few little shops including the Mexican restaurant @chipotleuk It was a great day… https://www.instagram.com/p/B8O59C-H40J/?igshid=1wxjgc9hsxm3m,TimeForT17
2020-02-06 16:52:20+00:00,We went out to eat and went shopping for a bit which was nice but walking inside our home not having our boy get in our way making us trip being extremely exited... just silence.. fuck,CoreysCrackhead
2020-02-06 15:56:33+00:00,Me and my mans went to go shopping the other day... we had plans to “ball out”... this nigga spent 3 bands .. I was mad I spent $130.. stackin bread changed me ,theKidRoso
2020-02-06 14:56:49+00:00,Ohh what a world we live in todayI went shopping the other day &amp; realized what a diverse place I'm living in...I saw a white woman pushing her brown baby &amp; here iam pushing my light skin baby around..I never would of thought my life would of panned out this way 'yow!!,Bianca49399444
2020-02-06 09:18:46+00:00,"on the way back to school and we'd all get out, do some shopping, then proceed back to school. My younger sister (same one in previous thread) would snitch to the parents and I was henceforth known as the one that went to school to make money.",MusingsOfACarer
2020-02-06 08:37:41+00:00,"Had a big day out today, my friend Crystal and I went discount food shopping ( well she did my pay week next week). The one place I hadn't been was Costco oh my! how big is that place ? and we walked all around as I… https://www.instagram.com/p/B8OA9R1nbKv/?igshid=1u22gk1ekxm59",HealthWealth50
2020-02-06 03:47:51+00:00,"Yooo we went to frys and witnessed this young looking dude power walking his ass out of frys, with a shopping cart full of 30 packs ",nancyy_xoxo23
2020-02-06 01:27:18+00:00,"I completed my first unit in my A&P class, and I went birthday party shopping with M. He's having a murder mystery party on Saturday so we picked out supplies. This is a HUGE deal; he never would have done something like this even a year ago!",MarfMom
2020-08-25 21:59:53+00:00,#UnlockTheOpen with @Chase and make more of that energy felt at the @USOpen even as you watch from home. #ad,pitchfork
2020-02-06 00:51:46+00:00,"Dwell on something I have no control over so Enlightened started to admire and study more with Desiree, we were since elementary), Platapus (Patlan, I had a breakdown with her a Jan term she we went out shopping then went to eat so when I saw it of course she did not understand..",AquosAndy
2020-02-06 00:12:07+00:00,"i was right ab to fall asleep and my friend texted me ""im outside"" n then i got up n out and we went shopping n had super cute talks ab life n relationships n whatnot n it reminded me of how much i miss her n how we dont even make eye contact anymore ",grievable
2020-02-06 00:10:57+00:00,I was able to afford it bc tax return and Ive been planning this purchase and shopping around for literally at least 6mos and when I went to best buy they were out of open box of the one I wanted + one practically fell in my lap bc someone returned it WHILE WE WERE THERE DEBATING,_deltaTea_
2020-02-05 20:57:43+00:00,"Hello Twitter friends and welcome to Wednesday! Today I took my Mom out shopping. We went to a farmer's market and then for lunch and clothes shopping at Belk's. She might be 89, but she is still styling! We had a great time and then I came home to start my work for the afternoon",DeborahHammon18
2020-02-05 20:30:41+00:00,it’s outrageous that there is no feta in this house! (my fault bc i just went grocery shopping monday but idk we were out....anyway big late lunch) ,heavlycyborg
2020-02-05 18:21:13+00:00,"My ear and I was so happy about my new piercing. I got really nervous about how I should tell my mom and I ended up not doing it. Only two days after we went out grocery shopping and she suddenly asked “what is that on your ear” I proudly said “it’s a piercing, she got so mad...",Storyti46733237
2020-02-05 18:17:04+00:00,"Today, we did 2 tip trips, and went shopping. When we got back I cleaned out the bunny and hoovered the whole house. Then I made a chilli to stick in the slow cooker. I’m knackered, but it’s so worth it definitely time to chill now #tirednow #missionaccomplished",vikkiware026
2020-02-05 16:27:19+00:00,once when I was 10ish I went shopping with a friend of mine and her mom and she didn’t even look at the price tags! “she must be one of the richest people in the world!” I later said to my dad. He didn’t even lift his eyes from the paper. “no. we don’t get to hang out with those” ,juristupidity
2020-02-05 16:23:12+00:00,And not feeling well lately. You're sick in the head you hve some kinda stress that you're hiding. You shouldn't keep it in yourself. You can always tell me. And i literally had tears in my eyes but i smiled nd said no there's nothing wrong. Then later we went out for shopping,Cosmicweirdo_
2020-02-05 15:57:36+00:00,"I still don’t get it. But, if we are handing out awards for anything, I went grocery shopping last night. I’d like my accolades for feeding my cat, please. ",DevonRomanoff
2020-02-05 14:36:29+00:00,Baby Feet! My middle lion cub (aged 2 now) went through a phase of taking his shoes and socks off whilst we was out and sticking his feet out of the buggy. When out shopping an elderly lady stopped me and asked if… https://www.instagram.com/p/B8MDdI-H4JW/?igshid=1hfml9gb3jdkf,MumOfcubs
2020-02-05 14:17:49+00:00,"Yo @DJFreshSA, my fiance and I went shopping to buy me a few work shirts, as we were walking out the store, the beepers go crazy, somebody had stuffed a wallet in between the shirt in the plastic, needless to say, we panicked, they understood and apologized",KIRAN100
2020-02-05 13:36:41+00:00,Today i tried out the Female sport of shopping for nothing. We didn't need anything. we went anyway. Had a look around. Came back with nothing. I just don't get it.,jamesfairgriev2
2020-02-05 12:31:39+00:00,"Hugo is wearing the same hat and coat but I swear it was a different day We went to @traffordcentre on Saturday did a bit of bowling , shopping and lunching which was fab then out for a trek in the Welsh… https://www.instagram.com/p/B8L27uEFy0W/?igshid=3qbz8asmxfmj",Sophobsessed
2020-02-05 03:06:12+00:00,"Zech came and got me from work cause I don’t drive in the snow. Went grocery shopping with me, started my shower, took kylee out &amp; now we’re just chillin.",rudeeeexo
2020-02-05 01:32:47+00:00,well we tested leaving journey out of her cage while we went grocery shopping... she tore up our front door.. ,xXx_Lyshhii_XxX
2020-02-04 23:01:37+00:00,"when you found out that your ""basically neighbors"" with your bestfriend so she accompanies you to get some requirements &amp; documents and then went grocery shopping together (again) ...and we we're very loud in the hallways if I must say #SecondTimesACharm ",AuroraContis
2020-02-04 22:34:49+00:00,"We went grocery shopping and I got a bottle of tequila. The clerk checking us out scanned it and looked at Andrew and asked if he drank it straight or with a mixer. I said ""It's mine. And straight."" The look on his face.",Yer5inia
2020-02-04 21:07:22+00:00,Had a good appointment with my family doctor for my prescription. Still waiting for my OT appointment date for some custom bracing. Mom & I went shopping afterward. My #ServiceDog was a great girl all day We’re tired out now &amp; hope to relax with a movie later. #Disability ,ChronicPainGal
2020-02-04 14:30:39+00:00,the shopping centre. Lisa a super helpful and went out of her way to make sure we got exactly what we wanted ,aweebitblue
2020-09-03 14:43:58+00:00,Make sure your appliances are protected against the unstable currents caused by storms. Our exclusive dual surge protection technology filters surges twice to offer a level of protection that’s never been seen before.,AnkerOfficial
